section_id,course_id,content_name,content_file
3,BIOL4441,Experimental Setup for Topic 3,Experimental Setup for Topic 3.json
3,BIOL4441,References on Topic 3,References on Topic 3.html
3,BIOL4441,Assumptions to be made in regards to Topic 3,Assumptions to be made in regards to Topic 3.flac
3,BIOL4441,References on Topic 3,References on Topic 3.html
4,BIOL4441,Experimental Setup for Topic 4,Experimental Setup for Topic 4.flac
4,BIOL4441,Assumptions to be made in regards to Topic 4,Assumptions to be made in regards to Topic 4.jpg
4,BIOL4441,Literature Review from Topic 4,Literature Review from Topic 4.svg
4,BIOL4441,Research Questions to assist onTopic 4,Research Questions to assist onTopic 4.xml
4,BIOL4441,Data Analysis in the findings of Topic 4,Data Analysis in the findings of Topic 4.mp4
4,BIOL4441,Data Analysis in the findings of Topic 4,Data Analysis in the findings of Topic 4.mp3
5,BIOL4441,Conclusion on Topic 5,Conclusion on Topic 5.ppt
5,BIOL4441,References for Topic 5,References for Topic 5.html
5,BIOL4441,References on Topic 5,References on Topic 5.json
5,BIOL4441,Overview on Topic 5,Overview on Topic 5.html
5,BIOL4441,Scope of Topic 5,Scope of Topic 5.json
5,BIOL4441,Background Information on Topic 5,Background Information on Topic 5.jpg
6,BIOL4441,Objectives for Topic 6,Objectives for Topic 6.json
6,BIOL4441,References on Topic 6,References on Topic 6.pdf
6,BIOL4441,Conclusion on Topic 6,Conclusion on Topic 6.wav
6,BIOL4441,Conclusion on Topic 6,Conclusion on Topic 6.mov
6,BIOL4441,Data Analysis in the findings of Topic 6,Data Analysis in the findings of Topic 6.csv
6,BIOL4441,Conclusion on Topic 6,Conclusion on Topic 6.txt
7,BIOL4441,References on Topic 7,References on Topic 7.csv
7,BIOL4441,Future Directions to Topic 7,Future Directions to Topic 7.docx
7,BIOL4441,Conclusion on Topic 7,Conclusion on Topic 7.jpg
7,BIOL4441,Research Questions to assist onTopic 7,Research Questions to assist onTopic 7.html
7,BIOL4441,Findings about Topic 7,Findings about Topic 7.xml
7,BIOL4441,References for Topic 7,References for Topic 7.pptx
8,BIOL4441,Objectives for Topic 8,Objectives for Topic 8.json
8,BIOL4441,Methodology for undertaking Topic 8,Methodology for undertaking Topic 8.svg
8,BIOL4441,Data Collection based on Topic 8,Data Collection based on Topic 8.mp4
8,BIOL4441,Data Analysis in the findings of Topic 8,Data Analysis in the findings of Topic 8.ppt
8,BIOL4441,Literature Review from Topic 8,Literature Review from Topic 8.doc
8,BIOL4441,Data Analysis in the findings of Topic 8,Data Analysis in the findings of Topic 8.mp4
9,BIOL4441,Background Information on Topic 9,Background Information on Topic 9.pdf
9,BIOL4441,Limitations on Topic 9,Limitations on Topic 9.xml
9,BIOL4441,Future Directions to Topic 9,Future Directions to Topic 9.svg
9,BIOL4441,Limitations on Topic 9,Limitations on Topic 9.svg
9,BIOL4441,Research Questions to assist onTopic 9,Research Questions to assist onTopic 9.pptx
9,BIOL4441,Limitations on Topic 9,Limitations on Topic 9.flac
1,BIOL4451,Results from Topic 1,Results from Topic 1.docx
1,BIOL4451,Introduction to Topic 1,Introduction to Topic 1.jpg
1,BIOL4451,Recommendations to Topic 1,Recommendations to Topic 1.csv
1,BIOL4451,References on Topic 1,References on Topic 1.xls
1,BIOL4451,Methodology for undertaking Topic 1,Methodology for undertaking Topic 1.pptx
2,BIOL4451,Literature Review from Topic 2,Literature Review from Topic 2.html
2,BIOL4451,Data Collection based on Topic 2,Data Collection based on Topic 2.txt
2,BIOL4451,Experimental Setup for Topic 2,Experimental Setup for Topic 2.csv
2,BIOL4451,Objectives for Topic 2,Objectives for Topic 2.pdf
2,BIOL4451,Scope of Topic 2,Scope of Topic 2.wav
3,BIOL4451,Scope of Topic 3,Scope of Topic 3.txt
3,BIOL4451,Data Analysis in the findings of Topic 3,Data Analysis in the findings of Topic 3.jpg
3,BIOL4451,Results from Topic 3,Results from Topic 3.doc
3,BIOL4451,Data Analysis in the findings of Topic 3,Data Analysis in the findings of Topic 3.ppt
3,BIOL4451,Overview on Topic 3,Overview on Topic 3.mp3
4,BIOL4451,Future Directions to Topic 4,Future Directions to Topic 4.mov
4,BIOL4451,Literature Review from Topic 4,Literature Review from Topic 4.ppt
4,BIOL4451,Objectives for Topic 4,Objectives for Topic 4.pdf
4,BIOL4451,Objectives for Topic 4,Objectives for Topic 4.pptx
4,BIOL4451,Results from Topic 4,Results from Topic 4.jpg
5,BIOL4451,Methodology for undertaking Topic 5,Methodology for undertaking Topic 5.mov
5,BIOL4451,Assumptions to be made in regards to Topic 5,Assumptions to be made in regards to Topic 5.pptx
5,BIOL4451,Results from Topic 5,Results from Topic 5.xml
5,BIOL4451,Experimental Setup for Topic 5,Experimental Setup for Topic 5.html
5,BIOL4451,Research Questions to assist onTopic 5,Research Questions to assist onTopic 5.mp4
6,BIOL4451,Background Information on Topic 6,Background Information on Topic 6.doc
6,BIOL4451,Results from Topic 6,Results from Topic 6.mp4
6,BIOL4451,Background Information on Topic 6,Background Information on Topic 6.jpg
6,BIOL4451,Background Information on Topic 6,Background Information on Topic 6.csv
6,BIOL4451,Scope of Topic 6,Scope of Topic 6.mp3
7,BIOL4451,Research Questions to assist onTopic 7,Research Questions to assist onTopic 7.json
7,BIOL4451,Methodology for undertaking Topic 7,Methodology for undertaking Topic 7.doc
7,BIOL4451,Data Analysis in the findings of Topic 7,Data Analysis in the findings of Topic 7.txt
7,BIOL4451,Recommendations to Topic 7,Recommendations to Topic 7.pptx
7,BIOL4451,Data Collection based on Topic 7,Data Collection based on Topic 7.pptx
1,BIOL4461,Findings about Topic 1,Findings about Topic 1.json
1,BIOL4461,Experimental Setup for Topic 1,Experimental Setup for Topic 1.docx
1,BIOL4461,Methodology for undertaking Topic 1,Methodology for undertaking Topic 1.csv
1,BIOL4461,Limitations on Topic 1,Limitations on Topic 1.json
1,BIOL4461,Background Information on Topic 1,Background Information on Topic 1.wav
1,BIOL4461,Assumptions to be made in regards to Topic 1,Assumptions to be made in regards to Topic 1.csv
2,BIOL4461,Literature Review from Topic 2,Literature Review from Topic 2.ppt
2,BIOL4461,Methodology for undertaking Topic 2,Methodology for undertaking Topic 2.txt
2,BIOL4461,Data Analysis in the findings of Topic 2,Data Analysis in the findings of Topic 2.jpg
2,BIOL4461,References on Topic 2,References on Topic 2.pdf
2,BIOL4461,Findings about Topic 2,Findings about Topic 2.json
2,BIOL4461,References on Topic 2,References on Topic 2.xml
3,BIOL4461,Limitations on Topic 3,Limitations on Topic 3.ppt
3,BIOL4461,Assumptions to be made in regards to Topic 3,Assumptions to be made in regards to Topic 3.mp3
3,BIOL4461,Scope of Topic 3,Scope of Topic 3.xml
3,BIOL4461,Methodology for undertaking Topic 3,Methodology for undertaking Topic 3.ppt
3,BIOL4461,Methodology for undertaking Topic 3,Methodology for undertaking Topic 3.ppt
3,BIOL4461,Introduction to Topic 3,Introduction to Topic 3.xls
4,BIOL4461,Scope of Topic 4,Scope of Topic 4.mov
4,BIOL4461,Objectives for Topic 4,Objectives for Topic 4.svg
4,BIOL4461,Overview on Topic 4,Overview on Topic 4.doc
4,BIOL4461,Overview on Topic 4,Overview on Topic 4.doc
4,BIOL4461,References on Topic 4,References on Topic 4.wav
4,BIOL4461,Background Information on Topic 4,Background Information on Topic 4.flac
5,BIOL4461,Overview on Topic 5,Overview on Topic 5.xls
5,BIOL4461,Conclusion on Topic 5,Conclusion on Topic 5.wav
5,BIOL4461,Experimental Setup for Topic 5,Experimental Setup for Topic 5.jpg
5,BIOL4461,Conclusion on Topic 5,Conclusion on Topic 5.svg
5,BIOL4461,References on Topic 5,References on Topic 5.html
5,BIOL4461,Methodology for undertaking Topic 5,Methodology for undertaking Topic 5.xml
6,BIOL4461,Future Directions to Topic 6,Future Directions to Topic 6.json
6,BIOL4461,Future Directions to Topic 6,Future Directions to Topic 6.pptx
6,BIOL4461,Results from Topic 6,Results from Topic 6.jpg
6,BIOL4461,Future Directions to Topic 6,Future Directions to Topic 6.xml
6,BIOL4461,References on Topic 6,References on Topic 6.docx
6,BIOL4461,Limitations on Topic 6,Limitations on Topic 6.docx
7,BIOL4461,Data Analysis in the findings of Topic 7,Data Analysis in the findings of Topic 7.txt
7,BIOL4461,Experimental Setup for Topic 7,Experimental Setup for Topic 7.xls
7,BIOL4461,Findings about Topic 7,Findings about Topic 7.wav
7,BIOL4461,Assumptions to be made in regards to Topic 7,Assumptions to be made in regards to Topic 7.ppt
7,BIOL4461,Background Information on Topic 7,Background Information on Topic 7.ppt
7,BIOL4461,References for Topic 7,References for Topic 7.jpg
8,BIOL4461,Objectives for Topic 8,Objectives for Topic 8.xml
8,BIOL4461,Future Directions to Topic 8,Future Directions to Topic 8.html
8,BIOL4461,Recommendations to Topic 8,Recommendations to Topic 8.svg
8,BIOL4461,Conclusion on Topic 8,Conclusion on Topic 8.flac
8,BIOL4461,References on Topic 8,References on Topic 8.mov
8,BIOL4461,Recommendations to Topic 8,Recommendations to Topic 8.html
9,BIOL4461,Overview on Topic 9,Overview on Topic 9.ppt
9,BIOL4461,Data Analysis in the findings of Topic 9,Data Analysis in the findings of Topic 9.json
9,BIOL4461,Recommendations to Topic 9,Recommendations to Topic 9.wav
9,BIOL4461,References on Topic 9,References on Topic 9.mov
9,BIOL4461,References on Topic 9,References on Topic 9.json
9,BIOL4461,References on Topic 9,References on Topic 9.svg
1,BIOL4471,Introduction to Topic 1,Introduction to Topic 1.wav
1,BIOL4471,Experimental Setup for Topic 1,Experimental Setup for Topic 1.txt
2,BIOL4471,Overview on Topic 2,Overview on Topic 2.flac
2,BIOL4471,Data Collection based on Topic 2,Data Collection based on Topic 2.doc
3,BIOL4471,Recommendations to Topic 3,Recommendations to Topic 3.mp4
3,BIOL4471,Methodology for undertaking Topic 3,Methodology for undertaking Topic 3.ppt
4,BIOL4471,References on Topic 4,References on Topic 4.doc
4,BIOL4471,Conclusion on Topic 4,Conclusion on Topic 4.mov
5,BIOL4471,Introduction to Topic 5,Introduction to Topic 5.doc
5,BIOL4471,References on Topic 5,References on Topic 5.jpg
6,BIOL4471,Findings about Topic 6,Findings about Topic 6.docx
6,BIOL4471,Scope of Topic 6,Scope of Topic 6.txt
7,BIOL4471,Research Questions to assist onTopic 7,Research Questions to assist onTopic 7.xls
7,BIOL4471,Results from Topic 7,Results from Topic 7.wav
8,BIOL4471,Results from Topic 8,Results from Topic 8.pdf
8,BIOL4471,Assumptions to be made in regards to Topic 8,Assumptions to be made in regards to Topic 8.wav
9,BIOL4471,Experimental Setup for Topic 9,Experimental Setup for Topic 9.docx
9,BIOL4471,Literature Review from Topic 9,Literature Review from Topic 9.docx
1,BIOL4481,Conclusion on Topic 1,Conclusion on Topic 1.docx
1,BIOL4481,Overview on Topic 1,Overview on Topic 1.wav
1,BIOL4481,Limitations on Topic 1,Limitations on Topic 1.pptx
1,BIOL4481,Future Directions to Topic 1,Future Directions to Topic 1.doc
1,BIOL4481,References for Topic 1,References for Topic 1.mp3
1,BIOL4481,Results from Topic 1,Results from Topic 1.json
2,BIOL4481,Data Collection based on Topic 2,Data Collection based on Topic 2.jpg
2,BIOL4481,Scope of Topic 2,Scope of Topic 2.mp4
2,BIOL4481,Future Directions to Topic 2,Future Directions to Topic 2.docx
2,BIOL4481,Recommendations to Topic 2,Recommendations to Topic 2.mov
2,BIOL4481,Research Questions to assist onTopic 2,Research Questions to assist onTopic 2.jpg
2,BIOL4481,Research Questions to assist onTopic 2,Research Questions to assist onTopic 2.pdf
3,BIOL4481,Literature Review from Topic 3,Literature Review from Topic 3.flac
3,BIOL4481,Results from Topic 3,Results from Topic 3.doc
3,BIOL4481,Introduction to Topic 3,Introduction to Topic 3.json
3,BIOL4481,Conclusion on Topic 3,Conclusion on Topic 3.flac
3,BIOL4481,Scope of Topic 3,Scope of Topic 3.flac
3,BIOL4481,Methodology for undertaking Topic 3,Methodology for undertaking Topic 3.pptx
4,BIOL4481,Overview on Topic 4,Overview on Topic 4.doc
4,BIOL4481,Experimental Setup for Topic 4,Experimental Setup for Topic 4.csv
4,BIOL4481,References on Topic 4,References on Topic 4.mp3
4,BIOL4481,Recommendations to Topic 4,Recommendations to Topic 4.flac
4,BIOL4481,Overview on Topic 4,Overview on Topic 4.json
4,BIOL4481,Conclusion on Topic 4,Conclusion on Topic 4.txt
5,BIOL4481,Assumptions to be made in regards to Topic 5,Assumptions to be made in regards to Topic 5.wav
5,BIOL4481,Overview on Topic 5,Overview on Topic 5.pptx
5,BIOL4481,References on Topic 5,References on Topic 5.txt
5,BIOL4481,Data Analysis in the findings of Topic 5,Data Analysis in the findings of Topic 5.csv
5,BIOL4481,Recommendations to Topic 5,Recommendations to Topic 5.flac
5,BIOL4481,Future Directions to Topic 5,Future Directions to Topic 5.docx
6,BIOL4481,Objectives for Topic 6,Objectives for Topic 6.wav
6,BIOL4481,Objectives for Topic 6,Objectives for Topic 6.mov
6,BIOL4481,Conclusion on Topic 6,Conclusion on Topic 6.svg
6,BIOL4481,Methodology for undertaking Topic 6,Methodology for undertaking Topic 6.wav
6,BIOL4481,References for Topic 6,References for Topic 6.pptx
6,BIOL4481,Data Analysis in the findings of Topic 6,Data Analysis in the findings of Topic 6.svg
7,BIOL4481,References for Topic 7,References for Topic 7.json
7,BIOL4481,Data Collection based on Topic 7,Data Collection based on Topic 7.xls
7,BIOL4481,Literature Review from Topic 7,Literature Review from Topic 7.pptx
7,BIOL4481,Experimental Setup for Topic 7,Experimental Setup for Topic 7.mp3
7,BIOL4481,Methodology for undertaking Topic 7,Methodology for undertaking Topic 7.mp4
7,BIOL4481,Literature Review from Topic 7,Literature Review from Topic 7.xml
8,BIOL4481,Objectives for Topic 8,Objectives for Topic 8.mp4
8,BIOL4481,Methodology for undertaking Topic 8,Methodology for undertaking Topic 8.xml
8,BIOL4481,Research Questions to assist onTopic 8,Research Questions to assist onTopic 8.xml
8,BIOL4481,Methodology for undertaking Topic 8,Methodology for undertaking Topic 8.doc
8,BIOL4481,Future Directions to Topic 8,Future Directions to Topic 8.pptx
8,BIOL4481,Experimental Setup for Topic 8,Experimental Setup for Topic 8.ppt
1,BIOL4491,Scope of Topic 1,Scope of Topic 1.pdf
1,BIOL4491,Overview on Topic 1,Overview on Topic 1.docx
2,BIOL4491,Background Information on Topic 2,Background Information on Topic 2.csv
2,BIOL4491,Literature Review from Topic 2,Literature Review from Topic 2.flac
3,BIOL4491,Background Information on Topic 3,Background Information on Topic 3.docx
3,BIOL4491,References for Topic 3,References for Topic 3.pdf
4,BIOL4491,Methodology for undertaking Topic 4,Methodology for undertaking Topic 4.pdf
4,BIOL4491,References for Topic 4,References for Topic 4.doc
5,BIOL4491,Methodology for undertaking Topic 5,Methodology for undertaking Topic 5.doc
5,BIOL4491,Recommendations to Topic 5,Recommendations to Topic 5.mp4
6,BIOL4491,References for Topic 6,References for Topic 6.html
6,BIOL4491,Objectives for Topic 6,Objectives for Topic 6.doc
7,BIOL4491,Findings about Topic 7,Findings about Topic 7.xls
7,BIOL4491,Methodology for undertaking Topic 7,Methodology for undertaking Topic 7.jpg
8,BIOL4491,Research Questions to assist onTopic 8,Research Questions to assist onTopic 8.svg
8,BIOL4491,Future Directions to Topic 8,Future Directions to Topic 8.pdf
9,BIOL4491,Overview on Topic 9,Overview on Topic 9.mp3
9,BIOL4491,Limitations on Topic 9,Limitations on Topic 9.flac
1,BIOL4501,References for Topic 1,References for Topic 1.docx
1,BIOL4501,References for Topic 1,References for Topic 1.mov
1,BIOL4501,Results from Topic 1,Results from Topic 1.json
1,BIOL4501,Research Questions to assist onTopic 1,Research Questions to assist onTopic 1.jpg
1,BIOL4501,Literature Review from Topic 1,Literature Review from Topic 1.wav
2,BIOL4501,Overview on Topic 2,Overview on Topic 2.doc
2,BIOL4501,Recommendations to Topic 2,Recommendations to Topic 2.txt
2,BIOL4501,Objectives for Topic 2,Objectives for Topic 2.csv
2,BIOL4501,Conclusion on Topic 2,Conclusion on Topic 2.ppt
2,BIOL4501,Assumptions to be made in regards to Topic 2,Assumptions to be made in regards to Topic 2.jpg
3,BIOL4501,Methodology for undertaking Topic 3,Methodology for undertaking Topic 3.json
3,BIOL4501,Limitations on Topic 3,Limitations on Topic 3.jpg
3,BIOL4501,Experimental Setup for Topic 3,Experimental Setup for Topic 3.wav
3,BIOL4501,Scope of Topic 3,Scope of Topic 3.html
3,BIOL4501,Scope of Topic 3,Scope of Topic 3.xls
4,BIOL4501,Introduction to Topic 4,Introduction to Topic 4.mp4
4,BIOL4501,Results from Topic 4,Results from Topic 4.doc
4,BIOL4501,References on Topic 4,References on Topic 4.xls
4,BIOL4501,Background Information on Topic 4,Background Information on Topic 4.doc
4,BIOL4501,Research Questions to assist onTopic 4,Research Questions to assist onTopic 4.ppt
5,BIOL4501,Scope of Topic 5,Scope of Topic 5.json
5,BIOL4501,Assumptions to be made in regards to Topic 5,Assumptions to be made in regards to Topic 5.ppt
5,BIOL4501,Future Directions to Topic 5,Future Directions to Topic 5.mp3
5,BIOL4501,References on Topic 5,References on Topic 5.svg
5,BIOL4501,Data Analysis in the findings of Topic 5,Data Analysis in the findings of Topic 5.csv
6,BIOL4501,Data Collection based on Topic 6,Data Collection based on Topic 6.mp4
6,BIOL4501,Data Collection based on Topic 6,Data Collection based on Topic 6.wav
6,BIOL4501,Results from Topic 6,Results from Topic 6.csv
